Zipcode,Median Age,Household Income,Per Capita Income,Employment rate,Has Starbucks
72082,38.5,30060,19209,0.426638918,N
72083,44.8,47500,22514,0.484615385,N
72084,32.8,38707,14099,0.439949431,N
72085,39.7,41875,15486,0.463963964,N
72086,40.1,50847,22863,0.483806946,N
72087,51.8,56042,23599,0.328879753,N
72088,65.9,30697,21209,0.279825604,N
72101,42.7,31746,22029,0.441840023,N
72102,45,47188,23336,0.485863419,N
72103,36.2,45841,20765,0.515203095,N
72104,39.5,39351,18952,0.442548549,N
72106,37.5,41669,23331,0.496269982,N
72107,42.7,41875,18582,0.494152047,N
72108,67.4,53500,35838,0.346153846,N
72110,39.1,32335,18919,0.444565582,N
72111,46.1,52250,26211,0.454175153,N
72112,38.6,26983,13828,0.325691224,N
72113,34,66266,34597,0.569835223,Y
72114,33.9,19123,12888,0.390162056,N
72116,41.5,62717,35092,0.52022385,Y
72117,40,34813,18563,0.466791103,N
72118,34.2,40330,19789,0.490229645,N
72120,38.2,58821,29455,0.545883432,N
72121,43.8,39395,22220,0.41062603,N
72122,48.9,64583,26391,0.402951192,N
72123,44.3,30000,16862,0.463806971,N
72125,43.8,45125,18485,0.457983193,N
72126,43.5,38835,24022,0.398809524,N
72127,39,34397,21322,0.469289827,N
72128,42.4,36667,19234,0.503740648,N
72129,45,32454,18487,0.402021773,N
72130,55.9,46211,24970,0.396907216,N
72131,36.2,38317,23873,0.426347305,N
72132,40.5,50517,24599,0.488881167,N
72134,41.5,58500,25308,0.601809955,N
72135,46.1,53152,31010,0.537974684,N
72136,38.7,47024,22948,0.532136653,N
72137,40.3,43625,19505,0.451807229,N
72139,38.2,26429,15294,0.380782918,N
72140,48.3,34821,20941,0.425675676,N
72141,35.9,29432,15728,0.261484099,N
72142,45.2,54716,27539,0.49140139,N
72143,31.6,44949,22315,0.465378999,Y
72150,39.6,53033,25008,0.493129641,N
72152,48.6,39750,23780,0.507122507,N
72153,49,43033,18669,0.335684647,N
72156,48.1,24792,16551,0.393526405,N
72157,51.1,32232,26935,0.425692695,N
72160,41.1,39514,23613,0.489883052,N
72166,49.9,50481,21864,0.563517915,N
72167,37.2,43574,18530,0.439593909,N
72168,37,36635,4209,0.098554534,N
72169,54.9,36875,33434,0.459627329,N
72170,52.5,41250,17540,0.463414634,N
72173,34.6,64144,27007,0.539317662,N
72175,44.4,20750,15537,0.40942029,N
72176,32.5,47471,19421,0.499167869,N
72179,53.6,19904,12037,0.434673367,N
72181,58.8,52875,23316,0.422222222,N
72201,41.4,48947,58872,0.804646251,Y
72202,37.7,29509,27575,0.565863229,Y
72204,34,30451,16658,0.473133756,N
72205,36.1,47179,30392,0.598931681,Y
72206,42.7,35104,18641,0.44872262,N
72207,40.4,65052,51912,0.545826036,Y
72209,27.8,29601,14405,0.499023868,Y
72210,39.3,52269,27263,0.544205658,N
72211,33.7,63415,33481,0.556257097,Y
72212,42.1,92546,46622,0.530558211,Y
72223,38.7,78378,47936,0.510748312,Y
72227,39,61021,39811,0.581671718,Y
72301,34.9,30131,17523,0.458186875,N
72311,36.5,30357,13341,0.552325581,N
72315,34.4,37044,19837,0.445771144,N
72320,40.3,6250,461,0,N
72321,32.3,57500,23783,0.414965986,N
72322,31.6,33716,14438,0.567375887,N
72324,44.6,36034,18396,0.475097656,N
72325,56,45000,37558,0.730769231,N
72326,49.6,26307,20813,0.466493506,N
72327,38.4,40000,17784,0.400673401,N
72329,43.3,51429,15663,0.60952381,N
72330,29.6,30313,13903,0.408136483,N
72331,31.5,28750,12617,0.381373416,N
72332,19.7,9732,5283,0.29245283,N
72333,31.3,28056,13034,0.430588235,N
72335,35.9,31593,15098,0.35566905,N
72339,50.1,27321,13980,0.48951049,N
72341,27.5,39018,18317,0.465798046,N
72342,30.5,25014,16139,0.385548917,N
72346,42.6,36118,18634,0.455474453,N
72347,45.3,31471,19479,0.407837446,N
72348,37.5,28292,15286,0.430555556,N
72350,37.1,43000,18188,0.468364198,N
72351,35.7,37639,17540,0.477862595,N
72353,32.6,37500,13863,0.294117647,N
72354,36.6,25066,14305,0.419300464,N
72355,52.5,37635,23164,0.439825812,N
72358,33.1,25139,13524,0.300143266,N
72359,36.1,14537,8809,0.309090909,N
72360,37.5,21346,13094,0.368790928,N
72364,31.7,58432,23947,0.502502317,N
72365,45.2,31705,19673,0.457615438,N
72366,41.8,29050,16993,0.452557756,N
72367,47.7,26458,12191,0.448275862,N
72368,41.8,41375,20806,0.571322437,N
72370,34.4,35230,16337,0.449029982,N
72372,37.6,41912,18530,0.496717724,N
72373,45.6,23580,16164,0.415141956,N
72374,48.7,29083,17701,0.418181818,N
72376,44,57786,24439,0.510572139,N
72379,48.1,19375,17911,0.704918033,N
72384,45.4,23679,21678,0.347670251,N
72386,46.2,34286,20112,0.441833137,N
72389,31.9,20500,22275,0.369477912,N
72390,34.1,23224,15022,0.407930029,N
72392,55.1,25694,18919,0.399491094,N
72394,29.5,29375,16513,0.452196382,N
72395,40.3,46625,19425,0.453500522,N
72396,38.5,39963,18988,0.457481971,N
72401,31.6,34819,20130,0.462488903,Y
72404,33.5,57950,33027,0.551531798,N
72410,41.3,14972,11878,0.323529412,N
72411,38,36793,18873,0.509795385,N
72412,43.1,33409,24762,0.325301205,N
72413,44.5,24583,15834,0.5,N
72414,34.3,46250,17715,0.463888889,N
72415,36.8,35321,16076,0.416920732,N
72416,32.7,45417,18816,0.485857143,N
72417,37.3,40603,21543,0.494620902,N
72419,47.7,31971,17120,0.418002466,N
72421,51.3,32083,16869,0.357142857,N
72422,47.2,26870,18323,0.465420185,N
72424,55.8,31875,20509,0.582089552,N
72425,33.4,23864,11984,0.329758713,N
72426,48.8,41250,20906,0.449541284,N
72427,37.5,33882,18002,0.430051813,N
72428,24.2,36667,15926,0.475409836,N
72429,52.5,38750,21058,0.451351351,N
72430,46.2,41042,17548,0.433604336,N
72431,41,27813,17504,0.409482759,N
72432,38.3,30052,15388,0.398628049,N
72433,40,32411,15386,0.402462121,N
72434,37.2,30625,16411,0.430263866,N
72435,37.7,43636,20780,0.462264151,N
72436,38.7,36250,17473,0.498320269,N
72437,40.2,34632,18703,0.417026937,N
72438,34,38728,17110,0.467336683,N
72440,27.7,49531,16716,0.380530973,N
72441,57.1,40313,26175,0.529411765,N
72442,39.5,36691,22457,0.445399828,N
72443,33.6,51280,20390,0.467669173,N
72444,45,32986,18015,0.445301543,N
72445,40.4,13750,11514,0.2,N
72447,44.1,51159,22708,0.504904491,N
72449,31.2,22019,14152,0.456221198,N
72450,38.3,37884,19791,0.45474485,N
72453,55.3,26500,18407,0.385245902,N
72454,38.7,29319,17576,0.468523464,N
72455,40.5,37154,19724,0.403018576,N
72456,42.7,42455,23339,0.396166134,N
72457,55.8,26071,18859,0.459259259,N
72458,49.4,45469,22585,0.448322148,N
72459,49.2,23696,12355,0.418467583,N
72460,51.6,30750,17942,0.338568935,N
72461,42.8,36063,19034,0.432978127,N
72462,46.1,23125,19125,0.370588235,N
72464,47.8,13750,9183,0.296875,N
72466,38.9,42306,17252,0.277877162,N
72469,43.6,38879,17430,0.393483709,N
72470,46.4,25417,20918,0.566666667,N
72471,45,35000,21105,0.466158246,N
72472,37.2,31746,16261,0.431933305,N
72473,45.9,29458,17487,0.431643625,N
72476,38.4,29981,15608,0.416316476,N
72478,49.2,58138,19306,0.448441247,N
72479,44,42684,22151,0.485458613,N
72482,48.9,19969,10803,0.2970562,N
72501,37.6,35022,21284,0.467428156,N
72512,60.9,24403,17445,0.265332753,N
72513,44.7,30917,14842,0.349774227,N
72517,37.9,32353,15042,0.320325203,N
72519,46.8,30516,16245,0.30118499,N
72520,52.2,43099,12648,0.351351351,N
72521,39.2,36090,16572,0.43133583,N
72522,40.6,52583,21220,0.475229358,N
72523,41.7,28295,14341,0.411819021,N
72524,26,26750,12967,0.415730337,N
72526,30.1,25893,12373,0.515923567,N
72527,49.4,79375,29942,0.749103943,N
72529,51.2,36181,18796,0.407073814,N
72530,44.8,32163,18757,0.420996819,N
72531,61.5,33616,21482,0.125,N
72532,42.7,32973,16382,0.377532228,N
72533,40.3,39531,14587,0.355140187,N
72534,38.2,28971,20833,0.425404434,N
72536,42.5,33750,19428,0.360759494,N
72537,63.7,24839,15738,0.183070866,N
72538,35.1,35905,17320,0.38377193,N
72539,69.7,27891,17647,0.273584906,N
72540,37.1,40469,18951,0.374429224,N
72542,46.7,31152,18922,0.385611907,N
72543,44.4,37198,22396,0.429565768,N
72544,60.3,28542,18451,0.231810491,N
72546,53.9,65048,28194,0.487804878,N
72550,42.5,33239,18186,0.546208531,N
72553,39.9,37500,13219,0.463768116,N
72554,50.6,35911,18991,0.383321654,N
72555,63.9,43365,19711,0.683453237,N
72556,47.3,30824,20045,0.424594785,N
72560,47.6,29731,17817,0.404417625,N
72561,51.1,37083,25197,0.510337323,N
72562,39.4,38306,18926,0.40933642,N
72564,46.6,15473,11116,0.361516035,N
72565,51.3,31008,16415,0.377419355,N
72566,41.2,45417,17287,0.423149905,N
72567,52.9,31556,16317,0.528822055,N
72568,44.1,33450,18420,0.442731278,N
72569,56.1,26833,18575,0.402150538,N
72571,42.3,17162,9738,0.387640449,N
72572,44.5,46563,17637,0.42081448,N
72573,35.3,42054,14973,0.361867704,N
72576,38.4,33494,20067,0.491110598,N
72577,45.8,44583,21972,0.393113343,N
72578,56.5,22296,16194,0.529239766,N
72579,35.3,19832,15711,0.482262704,N
72581,45.2,63304,29157,0.441796517,N
72583,56.6,35408,19215,0.347112462,N
72584,48.2,42955,20942,0.474908201,N
72585,24.6,46953,14764,0.530612245,N
72587,64.8,36618,22619,0.35,N
72601,40.6,38345,22551,0.449483728,N
72611,37.4,46290,22931,0.536368684,N
72616,37.3,33906,18197,0.473335312,N
72617,73.3,14337,18365,0.251256281,N
72619,61.4,35436,19172,0.301665034,N
72623,33.6,55015,25618,0.408805031,N
72624,34.7,42652,21112,0.491304348,N
72626,50.6,31736,20803,0.408769448,N
72628,43.5,21971,14285,0.447507953,N
72629,51.2,27833,16780,0.532687651,N
72630,48.8,31771,18185,0.337016575,N
72631,59.6,43349,27456,0.402965547,N
72632,54.7,36332,23852,0.488266284,N
72633,43.5,45402,22909,0.487585843,N
72634,43.5,36127,16558,0.4269595,N
72635,37.4,36319,16278,0.502419584,N
72636,59.5,86250,44337,0.105263158,N
72638,37.2,33952,18890,0.470666274,N
72639,38.2,20139,10713,0.279347826,N
72640,32.6,40083,15687,0.460055096,N
72641,48.6,29271,16128,0.386570561,N
72642,67,38986,22450,0.314845024,N
72644,46.5,28316,15714,0.37536172,N
72645,50.7,23750,17044,0.268924303,N
72648,52.5,24615,18061,0.371859296,N
72650,44.1,31045,16840,0.399220362,N
72651,51.8,29183,17379,0.407679739,N
72653,51.2,36430,22762,0.40074433,Y
72655,60.5,27868,14690,0.305555556,N
72658,43.2,32049,14423,0.51174812,N
72660,44.8,38654,15324,0.412587413,N
72661,58.6,40163,20042,0.48534202,N
72662,49.8,43028,20256,0.437172775,N
72663,31,28343,13831,0.316,N
72666,52.8,25625,20784,0.523255814,N
72668,58.2,30500,16526,0.372340426,N
72669,51.4,30667,13398,0.345744681,N
72670,33,28482,11009,0.541984733,N
72672,54.9,22134,14711,0.194331984,N
72675,57.3,36319,18196,0.507101086,N
72677,35.2,23269,12571,0.441237113,N
72680,46.6,28750,23495,0.478543563,N
72682,64.5,42708,24047,0.44295302,N
72683,43.9,38214,16581,0.467741935,N
72685,37.4,50606,20536,0.482661005,N
72686,51.4,32206,12731,0.38150289,N
72687,50.5,33629,18031,0.405664831,N
72701,26.4,37006,22499,0.502968597,Y
72703,30.5,35759,31631,0.563164187,Y
72704,30.8,50953,27114,0.581726898,Y
72712,32.6,63384,34130,0.507149599,Y
72714,43.1,68348,30937,0.453122439,N
72715,60.7,54806,32977,0.371716229,N
72717,49.4,39318,20183,0.397435897,N
72718,34.4,74821,29170,0.502174964,N
72719,29.4,56719,25154,0.524602574,Y
72721,42,28125,10048,0.317460317,N
72722,37.7,37198,16971,0.455692211,N
72727,37.6,45313,20171,0.529686458,N
72729,44.8,41359,22266,0.589041096,N
72730,36.6,50436,24383,0.5642092,N
72732,46.8,48162,22404,0.409080987,N
72734,33,44878,20107,0.441384842,N
72736,37.7,51494,20913,0.443483276,N
72738,42.3,38548,22179,0.410707869,N
72739,26.3,36436,13719,0.526315789,N
72740,36.4,36347,18218,0.474319238,N
72742,56.2,14545,14069,0.47826087,N
72744,35.7,35906,17662,0.488313329,N
72745,35.8,58192,24587,0.549959674,N
72747,23.7,60375,14639,0.303867403,N
72749,48.6,46806,21518,0.442307692,N
72751,35,55533,22051,0.49296718,N
72752,56,28576,20767,0.309139785,N
72753,40,55698,24781,0.525618375,N
72756,36.7,44374,22847,0.509591347,Y
72758,30.8,61539,29848,0.502759673,Y
72760,52.1,28750,18078,0.412811388,N
72761,31.1,47779,19401,0.45522883,N
72762,34.5,56195,25549,0.517370003,Y
72764,28.1,37637,16812,0.467092762,N
72768,42.1,25625,15919,0.386890488,N
72769,34.6,37708,16139,0.435313263,N
72773,41.1,27399,16484,0.426806084,N
72774,39.6,42995,21032,0.470865663,N
72776,48.1,48250,17014,0.4625,N
72801,27.5,29820,16460,0.470030682,N
72802,40.1,48433,22851,0.506858083,Y
72821,42.7,30198,16291,0.385964912,N
72823,37.2,40483,18097,0.443493151,N
72824,29.7,44048,16111,0.404512933,N
72826,26.7,20417,10213,0.260869565,N
72827,60.1,21406,15999,0.370860927,N
72830,37.1,30797,18235,0.429858346,N
72832,40.1,26429,16555,0.415130941,N
72833,36.7,41512,17870,0.414475215,N
72834,40.2,32361,17019,0.448563734,N
72835,48.2,20500,17221,0.374176548,N
72837,39.8,38281,20413,0.475748194,N
72838,48.3,22292,14018,0.398734177,N
72839,57.1,31250,14493,0.492682927,N
72840,36.6,29032,18284,0.379728419,N
72841,54.4,40882,19379,0.380434783,N
72842,40.9,36667,17262,0.392172524,N
72843,34.3,42365,19702,0.457273864,N
72845,47.3,34831,30331,0.517706577,N
72846,38.2,34321,21305,0.409427443,N
72847,44.6,34871,21046,0.548735119,N
72851,51.7,48167,21061,0.33151184,N
72852,46.7,43382,21053,0.596858639,N
72853,38.8,28262,17178,0.399103139,N
72854,47.6,29318,20553,0.524229075,N
72855,44.3,35741,18787,0.410283688,N
72856,52.1,31016,24773,0.399621212,N
72857,41.1,31328,15065,0.295984456,N
72858,34.3,49360,21465,0.55157767,N
72860,51.9,30709,18866,0.369337979,N
72863,44.1,38750,19527,0.467986799,N
72865,26.2,39550,14566,0.436860068,N
72901,32.1,30281,17159,0.450968364,N
72903,41.2,45123,31565,0.531305201,Y
72904,30.8,27322,12165,0.381015224,N
72908,38,45130,28417,0.497639422,N
72916,40.5,66563,36670,0.51907991,N
72921,34.6,45162,20017,0.45727759,N
72923,34.3,44330,18370,0.431319818,N
72926,54.5,46250,25261,0.444705882,N
72927,43.3,34621,19779,0.458233618,N
72928,47.4,35139,19609,0.507604563,N
72930,44.2,57708,24558,0.532212885,N
72932,43.6,47802,18944,0.458496094,N
72933,38.4,46250,21430,0.470226324,N
72934,41.2,43417,12177,0.273167358,N
72935,47.6,33125,17279,0.402020202,N
72936,37.8,50926,25908,0.465710474,N
72937,42.7,38290,18823,0.421092952,N
72938,40.8,32426,20233,0.376063183,N
72940,48,40865,20183,0.476067936,N
72941,39.5,55313,22857,0.460379275,N
72943,45.8,37851,21567,0.428571429,N
72944,44.3,46250,22681,0.492501704,N
72945,55.1,56429,22310,0.517964072,N
72946,44.9,37151,19373,0.479309318,N
72947,38.6,38381,16736,0.371111551,N
72948,47.6,16707,8512,0.2890625,N
72949,42.2,34006,19855,0.434847283,N
72950,45.1,37656,22721,0.366598778,N
72951,40.6,37478,21282,0.50304414,N
72952,45,49818,19355,0.482607227,N
72955,58.5,20536,14685,0.619469027,N
72956,37.1,38323,20051,0.462352761,Y
72958,37.7,35458,17369,0.433275793,N
72959,38.9,40321,19945,0.425342466,N
73002,34.4,38750,17647,0.361367837,N
73003,33.5,61730,30693,0.543023985,Y
73004,40.2,49750,27639,0.533766234,N
73005,35.5,34755,15994,0.391540592,N
73006,38.3,43578,19756,0.477084899,N
73007,48.8,70833,38647,0.481445313,N
73008,35.4,41882,21360,0.506770021,N
73009,40.7,46618,19445,0.413515688,N
73010,37.1,57847,24734,0.4839328,N
73011,41.5,28676,21503,0.375266525,N
73012,32.7,89927,37564,0.545517442,N
73013,34.7,75741,38470,0.522806036,Y
73014,39.8,58264,26515,0.516443362,N
73015,38.3,34779,18752,0.436147186,N
73016,37.5,60250,25668,0.536140792,N
73017,40.6,44236,19621,0.467010309,N
73018,37.4,41475,22005,0.481080272,N
73020,40.1,67088,29985,0.49355784,N
73021,53.6,49000,32810,0.645756458,N
73024,49.7,52969,25466,0.491666667,N
73025,37.6,118654,49819,0.488600433,N
73026,45,67099,35768,0.471846044,N
73027,40.6,48000,20899,0.479374111,N
73028,41,39883,22561,0.428904429,N
73029,37.1,45045,18262,0.376088218,N
73030,44.8,45660,22676,0.507528376,N
73032,45.6,29107,16291,0.344051447,N
73033,36.3,34500,14533,0.347629797,N
73034,35.2,71516,38061,0.528484183,Y
73036,39,48938,22594,0.457062685,N
73038,40.7,34472,20266,0.415518825,N
73040,34.8,45769,23889,0.419263456,N
73041,51.8,48333,37272,0.451807229,N
73042,40.8,44167,21646,0.471057884,N
73043,49.7,69375,25934,0.305732484,N
73044,38.4,43646,20972,0.451857541,N
73045,38.1,53583,23302,0.42270195,N
73047,32.9,44167,15574,0.337181529,N
73048,42,51667,24071,0.49012474,N
73049,37.8,57297,26008,0.505513825,N
73050,20.7,45156,4956,0.483009709,N
73051,39.8,48298,16207,0.355937252,N
73052,36.2,47609,25279,0.451042325,N
73053,45.1,35469,20358,0.426981919,N
73054,45.3,49955,24056,0.439768543,N
73055,42.5,45216,23349,0.447336683,N
73056,42.8,54583,24191,0.47706422,N
73057,39.7,39231,18709,0.398682681,N
73058,48.6,36118,29917,0.429292929,N
73059,44,47981,23291,0.509827517,N
73061,39,44547,23738,0.504187605,N
73062,48.2,40391,27437,0.449246889,N
73063,46.5,52898,26745,0.490196078,N
73064,35.2,66659,28522,0.534251693,N
73065,38.9,72024,28499,0.496111277,N
73066,25.7,24079,12520,0.32735426,N
73067,47.7,49500,26728,0.504940711,N
73068,34.7,46963,19858,0.48590604,N
73069,30.5,41056,23957,0.529142718,Y
73071,29.5,44654,24559,0.565232674,N
73072,27.1,56759,30193,0.506895637,Y
73073,46.4,50625,27725,0.495652174,N
73074,36,50903,20116,0.456301748,N
73075,40.8,37308,19878,0.425282501,N
73077,40.5,44970,21636,0.479284104,N
73078,37.7,76090,32752,0.545876604,N
73079,32.8,56250,21073,0.5,N
73080,38.9,49339,24352,0.519465728,N
73082,45.2,26914,16865,0.344799345,N
73084,40.2,30503,18088,0.446533659,N
73086,40.2,42393,21589,0.456171735,N
73089,37.8,62865,26157,0.477702433,N
73090,36.5,61023,19108,0.373011196,N
73092,36.7,35972,18905,0.423480084,N
73093,35.1,60536,26320,0.483660131,N
73095,35.6,46204,20899,0.449522853,N
73096,26.6,46288,23111,0.557381839,N
73097,57.4,85143,17063,0.348739496,N
73098,42.4,37794,21484,0.430724247,N
73099,34.1,65845,28238,0.53714324,Y
73102,31.8,36458,22178,0.287595085,Y
73103,34.2,40343,37855,0.644909168,N
73104,30.9,40956,30327,0.584334204,Y
73105,40.1,36969,24606,0.516203294,N
73106,31,37055,19050,0.498444495,N
73107,32.8,35870,19212,0.54494382,N
73108,26.8,29266,11344,0.431509099,N
73109,32.5,27086,12464,0.434729841,N
73110,32.4,38380,20712,0.490103192,Y
73111,40.9,22185,16016,0.374696075,N
73112,36.1,38675,27802,0.554331675,Y
73114,29.1,30321,16629,0.485795914,N
73115,35.3,40648,19100,0.460328153,N
73116,38.8,67577,59478,0.570498243,Y
73117,34.9,21066,14267,0.400462551,N
73118,35,44250,31177,0.579356997,Y
73119,29.2,30192,12628,0.422579091,N
73120,37.6,43263,35860,0.580897718,N
73121,50.5,49167,31465,0.475360577,N
73122,34.6,46434,22754,0.551221214,N
73127,32,33783,17823,0.512564071,N
73128,34.5,59679,25666,0.56542617,Y
73129,27.1,27198,11450,0.399527187,N
73130,41.7,59262,27269,0.4976403,N
73131,45.8,68380,47653,0.527494238,N
73132,35,45508,25750,0.546278269,Y
73134,30.6,56006,35010,0.570535268,Y
73135,33,48964,21976,0.481566118,N
73139,33.1,39221,20709,0.525056818,N
73141,34.1,37064,18657,0.470332851,N
73142,34.4,66472,56043,0.598930992,Y
73145,22.5,41905,18624,0.6340882,Y
73149,32.4,32758,14343,0.481435644,N
73150,47.2,76830,34444,0.518050542,N
73151,42.1,128333,54190,0.450033091,N
73159,35.3,44229,20684,0.539788698,Y
73160,31.9,55697,24445,0.532745314,Y
73162,41,71131,34312,0.555885194,N
73165,40.8,71042,31492,0.506865372,N
73169,39.7,65117,28294,0.528541226,N
73170,36.7,77740,33887,0.53873181,N
73173,34.4,102063,37441,0.502402196,N
73179,34.8,78272,32605,0.584369449,N
73401,37.1,43066,22248,0.454096185,Y
73425,38.7,28375,17353,0.464646465,N
73430,49.8,55400,21530,0.376075059,N
73432,38.4,56429,22726,0.427666315,N
73433,40,39495,23015,0.430981595,N
73434,42.5,65300,24053,0.509541985,N
73437,43.6,24625,13989,0.218390805,N
73438,41.8,33750,18958,0.417801311,N
73439,49.2,36124,20472,0.410847548,N
73440,64.1,75625,22584,0.421940928,N
73441,47,47734,15002,0.307692308,N
73442,45.5,46563,24926,0.5453149,N
73443,39.8,52727,20539,0.520484171,N
73444,51.7,30926,29466,0.688073394,N
73446,38.1,37515,18673,0.446237221,N
73447,45.4,41689,19271,0.439419795,N
73448,35.7,42138,18223,0.455373406,N
73449,46.6,39643,21966,0.414641745,N
73450,49.1,48523,23474,0.454878944,N
73453,45.9,56167,31584,0.4360587,N
73455,46.4,36458,20423,0.50249584,N
73456,40.4,38487,19922,0.405342081,N
73458,42.4,32885,17486,0.409542744,N
73459,43.8,39375,21441,0.481632653,N
73460,36.5,29901,19852,0.344492441,N
73461,34.8,32857,18809,0.402380952,N
73463,42.5,37500,18601,0.424609585,N
73481,44.9,46442,22429,0.46799117,N
73487,51.2,19063,12015,0.283783784,N
73491,28.5,62500,21693,0.487238979,N
73501,35.7,37371,17411,0.402768097,N
73503,21.3,35524,14932,0.647624543,Y
73505,31.8,47048,24717,0.515107318,Y
73507,32.9,47915,23543,0.519028066,N
73520,52.5,52500,24277,0.445454545,N
73521,33.1,43279,22678,0.509444343,N
73526,41.6,48406,26127,0.491169451,N
73527,35.9,54475,24346,0.51886975,N
73528,36.1,52250,23322,0.536804309,N
73529,44.5,45723,21854,0.446457327,N
73530,50.4,32250,21040,0.464761905,N
73531,39.8,52083,29018,0.540816327,N
73532,48,34671,19972,0.440545809,N
73533,39.4,42602,23158,0.450129236,N
73537,53.1,36250,30064,0.39184953,N
73538,35.8,61685,27534,0.513209902,N
73539,45.1,40556,33197,0.519774011,N
73540,44,43250,22266,0.436241611,N
73541,40.6,60444,27349,0.473428274,N
73542,38.5,34678,17362,0.454647761,N
73543,35.2,44479,18711,0.470954357,N
73544,33.1,51875,25581,0.603305785,N
73546,39,38507,16920,0.382566586,N
73547,38.6,39750,14432,0.284266197,N
73548,50.5,47292,30979,0.549707602,N
